호선,역번호,역명,상하선,승강장위치,연단간격,승강장선형
2,242,남양산,하선,양산행 6-1,좁음,직선
2,242,남양산,하선,양산행 6-2,좁음,직선
2,242,남양산,하선,양산행 6-3,좁음,직선
2,242,남양산,하선,양산행 6-4,좁음,직선
2,243,양산,상선,장산행 1-1,좁음,직선
2,243,양산,상선,장산행 1-2,좁음,직선
2,243,양산,상선,장산행 1-3,좁음,직선
2,243,양산,상선,장산행 1-4,좁음,직선
2,243,양산,상선,장산행 2-1,좁음,직선
2,243,양산,상선,장산행 2-2,좁음,직선
2,243,양산,상선,장산행 2-3,좁음,직선
2,243,양산,상선,장산행 2-4,좁음,직선
2,243,양산,상선,장산행 3-1,좁음,직선
2,243,양산,상선,장산행 3-2,좁음,직선
2,243,양산,상선,장산행 3-3,좁음,직선
2,243,양산,상선,장산행 3-4,좁음,직선
2,243,양산,상선,장산행 4-1,좁음,직선
2,243,양산,상선,장산행 4-2,좁음,직선
2,243,양산,상선,장산행 4-3,좁음,직선
2,243,양산,상선,장산행 4-4,좁음,직선
2,243,양산,상선,장산행 5-1,좁음,직선
2,243,양산,상선,장산행 5-2,좁음,직선
2,243,양산,상선,장산행 5-3,좁음,직선
2,243,양산,상선,장산행 5-4,좁음,직선
2,243,양산,상선,장산행 6-1,좁음,직선
2,243,양산,상선,장산행 6-2,좁음,직선
2,243,양산,상선,장산행 6-3,좁음,직선
2,243,양산,상선,장산행 6-4,좁음,직선
2,243,양산,하선,양산행 1-1,좁음,직선
2,243,양산,하선,양산행 1-2,좁음,직선
2,243,양산,하선,양산행 1-3,좁음,직선
2,243,양산,하선,양산행 1-4,좁음,직선
2,243,양산,하선,양산행 2-1,좁음,직선
2,243,양산,하선,양산행 2-2,좁음,직선
2,243,양산,하선,양산행 2-3,좁음,직선
2,243,양산,하선,양산행 2-4,좁음,직선
2,243,양산,하선,양산행 3-1,좁음,직선
2,243,양산,하선,양산행 3-2,좁음,직선
2,243,양산,하선,양산행 3-3,좁음,직선
2,243,양산,하선,양산행 3-4,좁음,직선
2,243,양산,하선,양산행 4-1,좁음,직선
2,243,양산,하선,양산행 4-2,좁음,직선
2,243,양산,하선,양산행 4-3,좁음,직선
2,243,양산,하선,양산행 4-4,좁음,직선
2,243,양산,하선,양산행 5-1,좁음,직선
2,243,양산,하선,양산행 5-2,좁음,직선
2,243,양산,하선,양산행 5-3,좁음,직선
2,243,양산,하선,양산행 5-4,좁음,직선
2,243,양산,하선,양산행 6-1,좁음,직선
2,243,양산,하선,양산행 6-2,좁음,직선
2,243,양산,하선,양산행 6-3,좁음,직선
2,243,양산,하선,양산행 6-4,좁음,직선
3,301,3수영,상선,수영행 1-1,좁음,직선
3,301,3수영,상선,수영행 1-2,좁음,직선
3,301,3수영,상선,수영행 1-3,좁음,직선
3,301,3수영,상선,수영행 1-4,좁음,직선
3,301,3수영,상선,수영행 2-1,좁음,직선
3,301,3수영,상선,수영행 2-2,좁음,직선
3,301,3수영,상선,수영행 2-3,좁음,직선
3,301,3수영,상선,수영행 2-4,좁음,직선
3,301,3수영,상선,수영행 3-1,좁음,직선
3,301,3수영,상선,수영행 3-2,좁음,직선
3,301,3수영,상선,수영행 3-3,좁음,직선
3,301,3수영,상선,수영행 3-4,좁음,직선
3,301,3수영,상선,수영행 4-1,좁음,직선
3,301,3수영,상선,수영행 4-2,좁음,직선
3,301,3수영,상선,수영행 4-3,좁음,직선
3,301,3수영,상선,수영행 4-4,좁음,직선
3,301,3수영,하선,대저행 1-1,좁음,직선
3,301,3수영,하선,대저행 1-2,좁음,직선
3,301,3수영,하선,대저행 1-3,좁음,직선
3,301,3수영,하선,대저행 1-4,좁음,직선
3,301,3수영,하선,대저행 2-1,좁음,직선
3,301,3수영,하선,대저행 2-2,좁음,직선
3,301,3수영,하선,대저행 2-3,좁음,직선
3,301,3수영,하선,대저행 2-4,좁음,직선
3,301,3수영,하선,대저행 3-1,좁음,직선
3,301,3수영,하선,대저행 3-2,좁음,직선
3,301,3수영,하선,대저행 3-3,좁음,직선
3,301,3수영,하선,대저행 3-4,좁음,직선
3,301,3수영,하선,대저행 4-1,좁음,직선
3,301,3수영,하선,대저행 4-2,좁음,직선
3,301,3수영,하선,대저행 4-3,좁음,직선
3,301,3수영,하선,대저행 4-4,좁음,직선
3,302,망미,상선,수영행 1-1,좁음,직선
3,302,망미,상선,수영행 1-2,좁음,직선
3,302,망미,상선,수영행 1-3,좁음,직선
3,302,망미,상선,수영행 1-4,좁음,직선
3,302,망미,상선,수영행 2-1,좁음,직선
3,302,망미,상선,수영행 2-2,좁음,직선
3,302,망미,상선,수영행 2-3,좁음,직선
3,302,망미,상선,수영행 2-4,좁음,직선
3,302,망미,상선,수영행 3-1,좁음,직선
3,302,망미,상선,수영행 3-2,좁음,직선
3,302,망미,상선,수영행 3-3,좁음,직선
3,302,망미,상선,수영행 3-4,좁음,직선
3,302,망미,상선,수영행 4-1,좁음,직선
3,302,망미,상선,수영행 4-2,좁음,직선
3,302,망미,상선,수영행 4-3,좁음,직선
3,302,망미,상선,수영행 4-4,좁음,직선
3,302,망미,하선,대저행 1-1,좁음,직선
3,302,망미,하선,대저행 1-2,좁음,직선
3,302,망미,하선,대저행 1-3,좁음,직선
3,302,망미,하선,대저행 1-4,좁음,직선
3,302,망미,하선,대저행 2-1,좁음,직선
3,302,망미,하선,대저행 2-2,좁음,직선
3,302,망미,하선,대저행 2-3,좁음,직선
3,302,망미,하선,대저행 2-4,좁음,직선
3,302,망미,하선,대저행 3-1,좁음,직선
3,302,망미,하선,대저행 3-2,좁음,직선
3,302,망미,하선,대저행 3-3,좁음,직선
3,302,망미,하선,대저행 3-4,좁음,직선
3,302,망미,하선,대저행 4-1,좁음,직선
3,302,망미,하선,대저행 4-2,좁음,직선
3,302,망미,하선,대저행 4-3,좁음,직선
3,302,망미,하선,대저행 4-4,좁음,직선
3,303,배산,상선,수영행 1-1,좁음,직선
3,303,배산,상선,수영행 1-2,좁음,직선
3,303,배산,상선,수영행 1-3,좁음,직선
3,303,배산,상선,수영행 1-4,좁음,직선
3,303,배산,상선,수영행 2-1,좁음,직선
3,303,배산,상선,수영행 2-2,좁음,직선
3,303,배산,상선,수영행 2-3,좁음,직선
3,303,배산,상선,수영행 2-4,좁음,직선
3,303,배산,상선,수영행 3-1,좁음,직선
3,303,배산,상선,수영행 3-2,좁음,직선
3,303,배산,상선,수영행 3-3,좁음,직선
3,303,배산,상선,수영행 3-4,좁음,직선
3,303,배산,상선,수영행 4-1,좁음,직선
3,303,배산,상선,수영행 4-2,좁음,직선
3,303,배산,상선,수영행 4-3,좁음,직선
3,303,배산,상선,수영행 4-4,좁음,직선
3,303,배산,하선,대저행 1-1,좁음,직선
3,303,배산,하선,대저행 1-2,좁음,직선
3,303,배산,하선,대저행 1-3,좁음,직선
3,303,배산,하선,대저행 1-4,좁음,직선
3,303,배산,하선,대저행 2-1,좁음,직선
3,303,배산,하선,대저행 2-2,좁음,직선
3,303,배산,하선,대저행 2-3,좁음,직선
3,303,배산,하선,대저행 2-4,좁음,직선
3,303,배산,하선,대저행 3-1,좁음,직선
3,303,배산,하선,대저행 3-2,좁음,직선
3,303,배산,하선,대저행 3-3,좁음,직선
3,303,배산,하선,대저행 3-4,좁음,직선
3,303,배산,하선,대저행 4-1,좁음,직선
3,303,배산,하선,대저행 4-2,좁음,직선
3,303,배산,하선,대저행 4-3,좁음,직선
3,303,배산,하선,대저행 4-4,좁음,직선
3,304,물만골,상선,수영행 1-1,좁음,직선
3,304,물만골,상선,수영행 1-2,좁음,직선
3,304,물만골,상선,수영행 1-3,좁음,직선
3,304,물만골,상선,수영행 1-4,좁음,직선
3,304,물만골,상선,수영행 2-1,좁음,직선
3,304,물만골,상선,수영행 2-2,좁음,직선
3,304,물만골,상선,수영행 2-3,좁음,직선
3,304,물만골,상선,수영행 2-4,좁음,직선
3,304,물만골,상선,수영행 3-1,좁음,직선
3,304,물만골,상선,수영행 3-2,좁음,직선
3,304,물만골,상선,수영행 3-3,좁음,직선
3,304,물만골,상선,수영행 3-4,좁음,직선
3,304,물만골,상선,수영행 4-1,좁음,직선
3,304,물만골,상선,수영행 4-2,좁음,직선
3,304,물만골,상선,수영행 4-3,좁음,직선
3,304,물만골,상선,수영행 4-4,좁음,직선
3,304,물만골,하선,대저행 1-1,좁음,직선
3,304,물만골,하선,대저행 1-2,좁음,직선
3,304,물만골,하선,대저행 1-3,좁음,직선
3,304,물만골,하선,대저행 1-4,좁음,직선
3,304,물만골,하선,대저행 2-1,좁음,직선
3,304,물만골,하선,대저행 2-2,좁음,직선
3,304,물만골,하선,대저행 2-3,좁음,직선
3,304,물만골,하선,대저행 2-4,좁음,직선
3,304,물만골,하선,대저행 3-1,좁음,직선
3,304,물만골,하선,대저행 3-2,좁음,직선
3,304,물만골,하선,대저행 3-3,좁음,직선
3,304,물만골,하선,대저행 3-4,좁음,직선
3,304,물만골,하선,대저행 4-1,좁음,직선
3,304,물만골,하선,대저행 4-2,좁음,직선
3,304,물만골,하선,대저행 4-3,좁음,직선
3,304,물만골,하선,대저행 4-4,좁음,직선
3,305,3연산,상선,수영행 1-1,보통,곡선
3,305,3연산,상선,수영행 1-2,좁음,곡선
3,305,3연산,상선,수영행 1-3,좁음,곡선
3,305,3연산,상선,수영행 1-4,보통,곡선
3,305,3연산,상선,수영행 2-1,보통,곡선
3,305,3연산,상선,수영행 2-2,좁음,곡선
3,305,3연산,상선,수영행 2-3,좁음,곡선
3,305,3연산,상선,수영행 2-4,보통,곡선
3,305,3연산,상선,수영행 3-1,보통,곡선
3,305,3연산,상선,수영행 3-2,좁음,곡선
3,305,3연산,상선,수영행 3-3,좁음,곡선
3,305,3연산,상선,수영행 3-4,보통,곡선
3,305,3연산,상선,수영행 4-1,보통,곡선
3,305,3연산,상선,수영행 4-2,좁음,곡선
3,305,3연산,상선,수영행 4-3,좁음,곡선
3,305,3연산,상선,수영행 4-4,보통,곡선
3,305,3연산,하선,대저행 1-1,좁음,곡선
3,305,3연산,하선,대저행 1-2,넓음,곡선
3,305,3연산,하선,대저행 1-3,보통,곡선
3,305,3연산,하선,대저행 1-4,좁음,곡선
3,305,3연산,하선,대저행 2-1,좁음,곡선
3,305,3연산,하선,대저행 2-2,보통,곡선
3,305,3연산,하선,대저행 2-3,보통,곡선
3,305,3연산,하선,대저행 2-4,좁음,곡선
3,305,3연산,하선,대저행 3-1,좁음,곡선
3,305,3연산,하선,대저행 3-2,넓음,곡선
3,305,3연산,하선,대저행 3-3,넓음,곡선
3,305,3연산,하선,대저행 3-4,좁음,곡선
3,305,3연산,하선,대저행 4-1,좁음,곡선
3,305,3연산,하선,대저행 4-2,넓음,곡선
3,305,3연산,하선,대저행 4-3,넓음,곡선
3,305,3연산,하선,대저행 4-4,좁음,곡선
3,306,거제,상선,수영행 1-1,좁음,직선
3,306,거제,상선,수영행 1-2,좁음,직선
3,306,거제,상선,수영행 1-3,좁음,직선
3,306,거제,상선,수영행 1-4,좁음,직선
3,306,거제,상선,수영행 2-1,좁음,직선
3,306,거제,상선,수영행 2-2,좁음,직선
3,306,거제,상선,수영행 2-3,좁음,직선
3,306,거제,상선,수영행 2-4,좁음,직선
3,306,거제,상선,수영행 3-1,좁음,직선
3,306,거제,상선,수영행 3-2,좁음,직선
3,306,거제,상선,수영행 3-3,좁음,직선
3,306,거제,상선,수영행 3-4,좁음,직선
3,306,거제,상선,수영행 4-1,좁음,직선
3,306,거제,상선,수영행 4-2,좁음,직선
3,306,거제,상선,수영행 4-3,좁음,직선
3,306,거제,상선,수영행 4-4,좁음,직선
3,306,거제,하선,대저행 1-1,좁음,직선
3,306,거제,하선,대저행 1-2,좁음,직선
3,306,거제,하선,대저행 1-3,좁음,직선
3,306,거제,하선,대저행 1-4,좁음,직선
3,306,거제,하선,대저행 2-1,좁음,직선
3,306,거제,하선,대저행 2-2,좁음,직선
3,306,거제,하선,대저행 2-3,좁음,직선
3,306,거제,하선,대저행 2-4,좁음,직선
3,306,거제,하선,대저행 3-1,좁음,직선
3,306,거제,하선,대저행 3-2,좁음,직선
3,306,거제,하선,대저행 3-3,좁음,직선
3,306,거제,하선,대저행 3-4,좁음,직선
3,306,거제,하선,대저행 4-1,좁음,직선
3,306,거제,하선,대저행 4-2,좁음,직선
3,306,거제,하선,대저행 4-3,좁음,직선
3,306,거제,하선,대저행 4-4,좁음,직선
3,307,종합운동장,상선,수영행 1-1,좁음,곡선
3,307,종합운동장,상선,수영행 1-2,보통,곡선
3,307,종합운동장,상선,수영행 1-3,보통,곡선
3,307,종합운동장,상선,수영행 1-4,좁음,곡선
3,307,종합운동장,상선,수영행 2-1,좁음,곡선
3,307,종합운동장,상선,수영행 2-2,보통,곡선
3,307,종합운동장,상선,수영행 2-3,보통,곡선
3,307,종합운동장,상선,수영행 2-4,좁음,곡선
3,307,종합운동장,상선,수영행 3-1,좁음,곡선
3,307,종합운동장,상선,수영행 3-2,보통,곡선
3,307,종합운동장,상선,수영행 3-3,보통,곡선
3,307,종합운동장,상선,수영행 3-4,좁음,곡선
3,307,종합운동장,상선,수영행 4-1,좁음,곡선
3,307,종합운동장,상선,수영행 4-2,보통,곡선
3,307,종합운동장,상선,수영행 4-3,보통,곡선
3,307,종합운동장,상선,수영행 4-4,좁음,곡선
3,307,종합운동장,하선,대저행 1-1,보통,곡선
3,307,종합운동장,하선,대저행 1-2,좁음,곡선
3,307,종합운동장,하선,대저행 1-3,좁음,곡선
3,307,종합운동장,하선,대저행 1-4,보통,곡선
3,307,종합운동장,하선,대저행 2-1,보통,곡선
3,307,종합운동장,하선,대저행 2-2,보통,곡선
3,307,종합운동장,하선,대저행 2-3,좁음,곡선
3,307,종합운동장,하선,대저행 2-4,보통,곡선
3,307,종합운동장,하선,대저행 3-1,보통,곡선
3,307,종합운동장,하선,대저행 3-2,좁음,곡선
3,307,종합운동장,하선,대저행 3-3,좁음,곡선
3,307,종합운동장,하선,대저행 3-4,보통,곡선
3,307,종합운동장,하선,대저행 4-1,보통,곡선
3,307,종합운동장,하선,대저행 4-2,좁음,곡선
3,307,종합운동장,하선,대저행 4-3,좁음,곡선
3,307,종합운동장,하선,대저행 4-4,보통,곡선
3,308,사직,상선,수영행 1-1,좁음,직선
3,308,사직,상선,수영행 1-2,좁음,직선
3,308,사직,상선,수영행 1-3,좁음,직선
3,308,사직,상선,수영행 1-4,좁음,직선
3,308,사직,상선,수영행 2-1,좁음,직선
3,308,사직,상선,수영행 2-2,좁음,직선
3,308,사직,상선,수영행 2-3,좁음,직선
3,308,사직,상선,수영행 2-4,좁음,직선
3,308,사직,상선,수영행 3-1,좁음,직선
3,308,사직,상선,수영행 3-2,좁음,직선
3,308,사직,상선,수영행 3-3,좁음,직선
3,308,사직,상선,수영행 3-4,좁음,직선
3,308,사직,상선,수영행 4-1,좁음,직선
3,308,사직,상선,수영행 4-2,좁음,직선
3,308,사직,상선,수영행 4-3,좁음,직선
3,308,사직,상선,수영행 4-4,좁음,직선
3,308,사직,하선,대저행 1-1,좁음,직선
3,308,사직,하선,대저행 1-2,좁음,직선
3,308,사직,하선,대저행 1-3,좁음,직선
3,308,사직,하선,대저행 1-4,좁음,직선
3,308,사직,하선,대저행 2-1,좁음,직선
3,308,사직,하선,대저행 2-2,좁음,직선
3,308,사직,하선,대저행 2-3,좁음,직선
3,308,사직,하선,대저행 2-4,좁음,직선
3,308,사직,하선,대저행 3-1,좁음,직선
3,308,사직,하선,대저행 3-2,좁음,직선
3,308,사직,하선,대저행 3-3,좁음,직선
3,308,사직,하선,대저행 3-4,좁음,직선
3,308,사직,하선,대저행 4-1,좁음,직선
3,308,사직,하선,대저행 4-2,좁음,직선
3,308,사직,하선,대저행 4-3,좁음,직선
3,308,사직,하선,대저행 4-4,좁음,직선
3,309,3미남,상선,수영행 1-1,좁음,직선
3,309,3미남,상선,수영행 1-2,좁음,직선
3,309,3미남,상선,수영행 1-3,좁음,직선
3,309,3미남,상선,수영행 1-4,좁음,직선
3,309,3미남,상선,수영행 2-1,좁음,직선
3,309,3미남,상선,수영행 2-2,좁음,직선
3,309,3미남,상선,수영행 2-3,좁음,직선
3,309,3미남,상선,수영행 2-4,좁음,직선
3,309,3미남,상선,수영행 3-1,좁음,직선
3,309,3미남,상선,수영행 3-2,좁음,직선
3,309,3미남,상선,수영행 3-3,좁음,직선
3,309,3미남,상선,수영행 3-4,좁음,직선
3,309,3미남,상선,수영행 4-1,좁음,직선
3,309,3미남,상선,수영행 4-2,좁음,직선
3,309,3미남,상선,수영행 4-3,좁음,직선
3,309,3미남,상선,수영행 4-4,좁음,직선
3,309,3미남,하선,대저행 1-1,좁음,직선
3,309,3미남,하선,대저행 1-2,좁음,직선
3,309,3미남,하선,대저행 1-3,좁음,직선
3,309,3미남,하선,대저행 1-4,좁음,직선
3,309,3미남,하선,대저행 2-1,좁음,직선
3,309,3미남,하선,대저행 2-2,좁음,직선
3,309,3미남,하선,대저행 2-3,좁음,직선
3,309,3미남,하선,대저행 2-4,좁음,직선
3,309,3미남,하선,대저행 3-1,좁음,직선
3,309,3미남,하선,대저행 3-2,좁음,직선
3,309,3미남,하선,대저행 3-3,좁음,직선
3,309,3미남,하선,대저행 3-4,좁음,직선
3,309,3미남,하선,대저행 4-1,좁음,직선
3,309,3미남,하선,대저행 4-2,좁음,직선
3,309,3미남,하선,대저행 4-3,좁음,직선
3,309,3미남,하선,대저행 4-4,좁음,직선
3,310,만덕,상선,수영행 1-1,좁음,직선
3,310,만덕,상선,수영행 1-2,좁음,직선
3,310,만덕,상선,수영행 1-3,좁음,직선
3,310,만덕,상선,수영행 1-4,좁음,직선
3,310,만덕,상선,수영행 2-1,좁음,직선
3,310,만덕,상선,수영행 2-2,좁음,직선
3,310,만덕,상선,수영행 2-3,좁음,직선
3,310,만덕,상선,수영행 2-4,좁음,직선
3,310,만덕,상선,수영행 3-1,좁음,직선
3,310,만덕,상선,수영행 3-2,좁음,직선
3,310,만덕,상선,수영행 3-3,좁음,직선
3,310,만덕,상선,수영행 3-4,좁음,직선
3,310,만덕,상선,수영행 4-1,좁음,직선
3,310,만덕,상선,수영행 4-2,좁음,직선
3,310,만덕,상선,수영행 4-3,좁음,직선
3,310,만덕,상선,수영행 4-4,좁음,직선
3,310,만덕,하선,대저행 1-1,좁음,직선
3,310,만덕,하선,대저행 1-2,좁음,직선
3,310,만덕,하선,대저행 1-3,좁음,직선
3,310,만덕,하선,대저행 1-4,좁음,직선
3,310,만덕,하선,대저행 2-1,좁음,직선
3,310,만덕,하선,대저행 2-2,좁음,직선
3,310,만덕,하선,대저행 2-3,좁음,직선
3,310,만덕,하선,대저행 2-4,좁음,직선
3,310,만덕,하선,대저행 3-1,좁음,직선
3,310,만덕,하선,대저행 3-2,좁음,직선
3,310,만덕,하선,대저행 3-3,좁음,직선
3,310,만덕,하선,대저행 3-4,좁음,직선
3,310,만덕,하선,대저행 4-1,좁음,직선
3,310,만덕,하선,대저행 4-2,좁음,직선
3,310,만덕,하선,대저행 4-3,좁음,직선
3,310,만덕,하선,대저행 4-4,좁음,직선
3,311,남산정,상선,수영행 1-1,좁음,직선
3,311,남산정,상선,수영행 1-2,좁음,직선
3,311,남산정,상선,수영행 1-3,좁음,직선
3,311,남산정,상선,수영행 1-4,좁음,직선
3,311,남산정,상선,수영행 2-1,좁음,직선
3,311,남산정,상선,수영행 2-2,좁음,직선
3,311,남산정,상선,수영행 2-3,좁음,직선
3,311,남산정,상선,수영행 2-4,좁음,직선
3,311,남산정,상선,수영행 3-1,좁음,직선
3,311,남산정,상선,수영행 3-2,좁음,직선
3,311,남산정,상선,수영행 3-3,좁음,직선
3,311,남산정,상선,수영행 3-4,좁음,직선
3,311,남산정,상선,수영행 4-1,좁음,직선
3,311,남산정,상선,수영행 4-2,좁음,직선
3,311,남산정,상선,수영행 4-3,좁음,직선
3,311,남산정,상선,수영행 4-4,좁음,직선
3,311,남산정,하선,대저행 1-1,좁음,직선
3,311,남산정,하선,대저행 1-2,좁음,직선
3,311,남산정,하선,대저행 1-3,좁음,직선
3,311,남산정,하선,대저행 1-4,좁음,직선
3,311,남산정,하선,대저행 2-1,좁음,직선
3,311,남산정,하선,대저행 2-2,좁음,직선
3,311,남산정,하선,대저행 2-3,좁음,직선
3,311,남산정,하선,대저행 2-4,좁음,직선
3,311,남산정,하선,대저행 3-1,좁음,직선
3,311,남산정,하선,대저행 3-2,좁음,직선
3,311,남산정,하선,대저행 3-3,좁음,직선
3,311,남산정,하선,대저행 3-4,좁음,직선
3,311,남산정,하선,대저행 4-1,좁음,직선
3,311,남산정,하선,대저행 4-2,좁음,직선
3,311,남산정,하선,대저행 4-3,좁음,직선
3,311,남산정,하선,대저행 4-4,좁음,직선
3,312,숙등,상선,수영행 1-1,좁음,직선
3,312,숙등,상선,수영행 1-2,좁음,직선
3,312,숙등,상선,수영행 1-3,좁음,직선
3,312,숙등,상선,수영행 1-4,좁음,직선
3,312,숙등,상선,수영행 2-1,좁음,직선
3,312,숙등,상선,수영행 2-2,좁음,직선
3,312,숙등,상선,수영행 2-3,좁음,직선
3,312,숙등,상선,수영행 2-4,좁음,직선
3,312,숙등,상선,수영행 3-1,좁음,직선
3,312,숙등,상선,수영행 3-2,좁음,직선
3,312,숙등,상선,수영행 3-3,좁음,직선
3,312,숙등,상선,수영행 3-4,좁음,직선
3,312,숙등,상선,수영행 4-1,좁음,직선
3,312,숙등,상선,수영행 4-2,좁음,직선
3,312,숙등,상선,수영행 4-3,좁음,직선
3,312,숙등,상선,수영행 4-4,좁음,직선
3,312,숙등,하선,대저행 1-1,좁음,직선
3,312,숙등,하선,대저행 1-2,좁음,직선
3,312,숙등,하선,대저행 1-3,좁음,직선
3,312,숙등,하선,대저행 1-4,좁음,직선
3,312,숙등,하선,대저행 2-1,좁음,직선
3,312,숙등,하선,대저행 2-2,좁음,직선
3,312,숙등,하선,대저행 2-3,좁음,직선
3,312,숙등,하선,대저행 2-4,좁음,직선
3,312,숙등,하선,대저행 3-1,좁음,직선
3,312,숙등,하선,대저행 3-2,좁음,직선
3,312,숙등,하선,대저행 3-3,좁음,직선
3,312,숙등,하선,대저행 3-4,좁음,직선
3,312,숙등,하선,대저행 4-1,좁음,직선
3,312,숙등,하선,대저행 4-2,좁음,직선
3,312,숙등,하선,대저행 4-3,좁음,직선
3,312,숙등,하선,대저행 4-4,좁음,직선
3,313,3덕천,상선,수영행 1-1,좁음,직선
3,313,3덕천,상선,수영행 1-2,좁음,직선
3,313,3덕천,상선,수영행 1-3,좁음,직선
3,313,3덕천,상선,수영행 1-4,좁음,직선
3,313,3덕천,상선,수영행 2-1,좁음,직선
3,313,3덕천,상선,수영행 2-2,좁음,직선
3,313,3덕천,상선,수영행 2-3,좁음,직선
3,313,3덕천,상선,수영행 2-4,좁음,직선
3,313,3덕천,상선,수영행 3-1,좁음,직선
3,313,3덕천,상선,수영행 3-2,좁음,직선
3,313,3덕천,상선,수영행 3-3,좁음,직선
3,313,3덕천,상선,수영행 3-4,좁음,직선
3,313,3덕천,상선,수영행 4-1,좁음,직선
3,313,3덕천,상선,수영행 4-2,좁음,직선
3,313,3덕천,상선,수영행 4-3,좁음,직선
3,313,3덕천,상선,수영행 4-4,좁음,직선
3,313,3덕천,하선,대저행 1-1,좁음,직선
3,313,3덕천,하선,대저행 1-2,좁음,직선
3,313,3덕천,하선,대저행 1-3,좁음,직선
3,313,3덕천,하선,대저행 1-4,좁음,직선
3,313,3덕천,하선,대저행 2-1,좁음,직선
3,313,3덕천,하선,대저행 2-2,좁음,직선
3,313,3덕천,하선,대저행 2-3,좁음,직선
3,313,3덕천,하선,대저행 2-4,좁음,직선
3,313,3덕천,하선,대저행 3-1,좁음,직선
3,313,3덕천,하선,대저행 3-2,좁음,직선
3,313,3덕천,하선,대저행 3-3,좁음,직선
3,313,3덕천,하선,대저행 3-4,좁음,직선
3,313,3덕천,하선,대저행 4-1,좁음,직선
3,313,3덕천,하선,대저행 4-2,좁음,직선
3,313,3덕천,하선,대저행 4-3,좁음,직선
3,313,3덕천,하선,대저행 4-4,좁음,직선
3,314,구포,상선,수영행 1-1,좁음,직선
3,314,구포,상선,수영행 1-2,좁음,직선
3,314,구포,상선,수영행 1-3,좁음,직선
3,314,구포,상선,수영행 1-4,좁음,직선
3,314,구포,상선,수영행 2-1,좁음,직선
3,314,구포,상선,수영행 2-2,좁음,직선
3,314,구포,상선,수영행 2-3,좁음,직선
3,314,구포,상선,수영행 2-4,좁음,직선
3,314,구포,상선,수영행 3-1,좁음,직선
3,314,구포,상선,수영행 3-2,좁음,직선
3,314,구포,상선,수영행 3-3,좁음,직선
3,314,구포,상선,수영행 3-4,좁음,직선
3,314,구포,상선,수영행 4-1,좁음,직선
3,314,구포,상선,수영행 4-2,좁음,직선
3,314,구포,상선,수영행 4-3,좁음,직선
3,314,구포,상선,수영행 4-4,좁음,직선
3,314,구포,하선,대저행 1-1,좁음,직선
3,314,구포,하선,대저행 1-2,좁음,직선
3,314,구포,하선,대저행 1-3,좁음,직선
3,314,구포,하선,대저행 1-4,좁음,직선
3,314,구포,하선,대저행 2-1,좁음,직선
3,314,구포,하선,대저행 2-2,좁음,직선
3,314,구포,하선,대저행 2-3,좁음,직선
3,314,구포,하선,대저행 2-4,좁음,직선
3,314,구포,하선,대저행 3-1,좁음,직선
3,314,구포,하선,대저행 3-2,좁음,직선
3,314,구포,하선,대저행 3-3,좁음,직선
3,314,구포,하선,대저행 3-4,좁음,직선
3,314,구포,하선,대저행 4-1,좁음,직선
3,314,구포,하선,대저행 4-2,좁음,직선
3,314,구포,하선,대저행 4-3,좁음,직선
3,314,구포,하선,대저행 4-4,좁음,직선
3,315,강서구청,상선,수영행 1-1,좁음,직선
3,315,강서구청,상선,수영행 1-2,좁음,직선
3,315,강서구청,상선,수영행 1-3,좁음,직선
3,315,강서구청,상선,수영행 1-4,좁음,직선
3,315,강서구청,상선,수영행 2-1,좁음,직선
3,315,강서구청,상선,수영행 2-2,좁음,직선
3,315,강서구청,상선,수영행 2-3,좁음,직선
3,315,강서구청,상선,수영행 2-4,좁음,직선
3,315,강서구청,상선,수영행 3-1,좁음,직선
3,315,강서구청,상선,수영행 3-2,좁음,직선
3,315,강서구청,상선,수영행 3-3,좁음,직선
3,315,강서구청,상선,수영행 3-4,좁음,직선
3,315,강서구청,상선,수영행 4-1,좁음,직선
3,315,강서구청,상선,수영행 4-2,좁음,직선
3,315,강서구청,상선,수영행 4-3,좁음,직선
3,315,강서구청,상선,수영행 4-4,좁음,직선
3,315,강서구청,하선,대저행 1-1,좁음,직선
3,315,강서구청,하선,대저행 1-2,좁음,직선
3,315,강서구청,하선,대저행 1-3,좁음,직선
3,315,강서구청,하선,대저행 1-4,좁음,직선
3,315,강서구청,하선,대저행 2-1,좁음,직선
3,315,강서구청,하선,대저행 2-2,좁음,직선
3,315,강서구청,하선,대저행 2-3,좁음,직선
3,315,강서구청,하선,대저행 2-4,좁음,직선
3,315,강서구청,하선,대저행 3-1,좁음,직선
3,315,강서구청,하선,대저행 3-2,좁음,직선
3,315,강서구청,하선,대저행 3-3,좁음,직선
3,315,강서구청,하선,대저행 3-4,좁음,직선
3,315,강서구청,하선,대저행 4-1,좁음,직선
3,315,강서구청,하선,대저행 4-2,좁음,직선
3,315,강서구청,하선,대저행 4-3,좁음,직선
3,315,강서구청,하선,대저행 4-4,좁음,직선
3,316,체육공원,상선,수영행 1-1,좁음,직선
3,316,체육공원,상선,수영행 1-2,좁음,직선
3,316,체육공원,상선,수영행 1-3,좁음,직선
3,316,체육공원,상선,수영행 1-4,좁음,직선
3,316,체육공원,상선,수영행 2-1,좁음,직선
3,316,체육공원,상선,수영행 2-2,좁음,직선
